"build","experimentName","subject","date","time","trialcode","blockcode","stimulusitem1","trial.choice.percentcorrect","trial.choice.latency","trial.choice.response","picture.correctStim.currentvalue","picture.incorrectStim.currentvalue","block_number","task_phase","index_correctChoice","index_incorrectChoice","correctChoicePosition","rightleftcorrect","correctKey","incorrectKey","percentTrialsCorrectFeedback_correctStim","percentTrialsCorrectFeedback_incorrectStim","responseAndFeedbackCategory","isThisTrialPractice","isResponseCorrect","isFeedbackAccurate","trial_number","total_trialnum","numbercorrectfeedback","totalcorrect","consecutivecorrect","reversalnumber","totalearnings","centsearned"
"6.4.2","Reversal_Task","1","2021-09-27","19:49:17","fixation","Experiment_block_start","+","100","305","33","35","18","2","Acquisiton","35","18","2","right","36","33","0.6999999999999999556","0.2999999999999999889","IRIF","0","-1","1","13","53","27","41","0","24","20.5","13.5"
"6.4.2","Reversal_Task","1","2021-09-27","19:49:17","choice","Experiment_block_start","snail.bmp","100","352","33","35","18","2","Acquisiton","35","18","1","left","33","36","0.6999999999999999556","0.2999999999999999889","CRCF","0","1","1","14","54","27","41","0","24","20.5","13.5"
"6.4.2","Reversal_Task","1","2021-09-27","19:49:17","fixation","Experiment_block_start","+","100","352","33","35","18","2","Acquisiton","35","18","1","left","33","36","0.6999999999999999556","0.2999999999999999889","CRCF","0","1","1","14","54","28","42","1","24","21","14"
"6.4.2","Reversal_Task","1","2021-09-27","19:49:17","choice","Experiment_block_start","snail.bmp","100","355","33","35","18","2","Acquisiton","35","18","1","left","33","36","0.6999999999999999556","0.2999999999999999889","CRCF","0","1","1","15","55","28","42","1","24","21","14"
"6.4.2","Reversal_Task","1","2021-09-27","19:49:17","fixation","Experiment_block_start","+","100","355","33","35","18","2","Acquisiton","35","18","1","left","33","36","0.6999999999999999556","0.2999999999999999889","CRCF","0","1","1","15","55","29","43","2","24","21.5","14.5"
"6.4.2","Reversal_Task","1","2021-09-27","19:49:17","choice","Experiment_block_start","snail.bmp","100","367","36","35","18","2","Acquisiton","35","18","2","right","36","33","0.6999999999999999556","0.2999999999999999889","CRCF","0","1","1","16","56","29","43","2","24","21.5","14.5"
"6.4.2","Reversal_Task","1","2021-09-27","19:49:17","fixation","Experiment_block_start","+","100","367","36","35","18","2","Acquisiton","35","18","2","right","36","33","0.6999999999999999556","0.2999999999999999889","CRCF","0","1","1","16","56","30","44","3","24","22","15"
"6.4.2","Reversal_Task","1","2021-09-27","19:49:17","choice","Experiment_block_start","snail.bmp","100","388","33","35","18","2","Acquisiton","35","18","1","left","33","36","0.6999999999999999556","0.2999999999999999889","CRCF","0","1","1","17","57","30","44","3","24","22","15"
"6.4.2","Reversal_Task","1","2021-09-27","19:49:17","fixation","Experiment_block_start","+","100","388","33","35","18","2","Acquisiton","35","18","1","left","33","36","0.6999999999999999556","0.2999999999999999889","CRCF","0","1","1","17","57","31","45","4","24","22.5","15.5"
"6.4.2","Reversal_Task","1","2021-09-27","19:49:17","choice","Experiment_block_start","snail.bmp","100","254","36","35","18","2","Acquisiton","35","18","2","right","36","33","0.6999999999999999556","0.2999999999999999889","CRIF","0","1","-1","18","58","31","45","4","24","22.5","15.5"
"6.4.2","Reversal_Task","1","2021-09-27","19:49:17","fixation","Experiment_block_start","+","100","254","36","35","18","2","Acquisiton","35","18","2","right","36","33","0.6999999999999999556","0.2999999999999999889","CRIF","0","1","-1","18","58","31","46","5","24","23","15.5"
"6.4.2","Reversal_Task","1","2021-09-27","19:49:17","choice","Experiment_block_start","snail.bmp","100","326","36","35","18","2","Acquisiton","35","18","1","left","33","36","0.6999999999999999556","0.2999999999999999889","IRIF","0","-1","1","19","59","31","46","5","24","23","15.5"
"6.4.2","Reversal_Task","1","2021-09-27","19:49:17","fixation","Experiment_block_start","+","100","326","36","35","18","2","Acquisiton","35","18","1","left","33","36","0.6999999999999999556","0.2999999999999999889","IRIF","0","-1","1","19","59","31","46","0","24","23","15.5"
"6.4.2","Reversal_Task","1","2021-09-27","19:49:17","choice","Experiment_block_start","snail.bmp","100","208","33","35","18","2","Acquisiton","35","18","1","left","33","36","0.6999999999999999556","0.2999999999999999889","CRCF","0","1","1","20","60","31","46","0","24","23","15.5"
"6.4.2","Reversal_Task","1","2021-09-27","19:49:17","fixation","Experiment_block_start","+","100","208","33","35","18","2","Acquisiton","35","18","1","left","33","36","0.6999999999999999556","0.2999999999999999889","CRCF","0","1","1","20","60","32","47","1","24","23.5","16"
"6.4.2","Reversal_Task","1","2021-09-27","19:49:17","choice","Experiment_block_start","snail.bmp","100","287","36","35","18","2","Acquisiton","35","18","1","left","33","36","0.6999999999999999556","0.2999999999999999889","IRIF","0","-1","1","21","61","32","47","1","24","23.5","16"
"6.4.2","Reversal_Task","1","2021-09-27","19:49:17","fixation","Experiment_block_start","+","100","287","36","35","18","2","Acquisiton","35","18","1","left","33","36","0.6999999999999999556","0.2999999999999999889","IRIF","0","-1","1","21","61","32","47","0","24","23.5","16"
"6.4.2","Reversal_Task","1","2021-09-27","19:49:17","choice","Experiment_block_start","snail.bmp","100","425","36","35","18","2","Acquisiton","35","18","2","right","36","33","0.6999999999999999556","0.2999999999999999889","CRIF","0","1","-1","22","62","32","47","0","24","23.5","16"
"6.4.2","Reversal_Task","1","2021-09-27","19:49:17","fixation","Experiment_block_start","+","100","425","36","35","18","2","Acquisiton","35","18","2","right","36","33","0.6999999999999999556","0.2999999999999999889","CRIF","0","1","-1","22","62","32","48","1","24","24","16"
"6.4.2","Reversal_Task","1","2021-09-27","19:49:17","choice","Experiment_block_start","snail.bmp","100","242","33","35","18","2","Acquisiton","35","18","1","left","33","36","0.6999999999999999556","0.2999999999999999889","CRCF","0","1","1","23","63","32","48","1","24","24","16"
"6.4.2","Reversal_Task","1","2021-09-27","19:49:17","fixation","Experiment_block_start","+","100","242","33","35","18","2","Acquisiton","35","18","1","left","33","36","0.6999999999999999556","0.2999999999999999889","CRCF","0","1","1","23","63","33","49","2","24","24.5","16.5"
"6.4.2","Reversal_Task","1","2021-09-27","19:49:17","choice","Experiment_block_start","snail.bmp","100","293","36","35","18","2","Acquisiton","35","18","2","right","36","33","0.6999999999999999556","0.2999999999999999889","CRCF","0","1","1","24","64","33","49","2","24","24.5","16.5"
"6.4.2","Reversal_Task","1","2021-09-27","19:49:17","fixation","Experiment_block_start","+","100","293","36","35","18","2","Acquisiton","35","18","2","right","36","33","0.6999999999999999556","0.2999999999999999889","CRCF","0","1","1","24","64","34","50","3","24","25","17"
"6.4.2","Reversal_Task","1","2021-09-27","19:49:17","choice","Experiment_block_start","cactus.bmp","100","220","33","18","35","2","Reversal","18","35","1","left","33","36","0.6999999999999999556","0.2999999999999999889","CRCF","0","1","1","25","65","34","50","3","24","25","17"
"6.4.2","Reversal_Task","1","2021-09-27","19:49:17","fixation","Experiment_block_start","+","100","220","33","18","35","2","Reversal","18","35","1","left","33","36","0.6999999999999999556","0.2999999999999999889","CRCF","0","1","1","25","65","35","51","4","24","25.5","17.5"
"6.4.2","Reversal_Task","1","2021-09-27","19:49:17","choice","Experiment_block_start","cactus.bmp","100","248","36","18","35","2","Reversal","18","35","2","right","36","33","0.6999999999999999556","0.2999999999999999889","CRIF","0","1","-1","26","66","35","51","4","24","25.5","17.5"
"6.4.2","Reversal_Task","1","2021-09-27","19:49:17","fixation","Experiment_block_start","+","100","248","36","18","35","2","Reversal","18","35","2","right","36","33","0.6999999999999999556","0.2999999999999999889","CRIF","0","1","-1","26","66","35","52","5","24","26","17.5"
"6.4.2","Reversal_Task","1","2021-09-27","19:49:17","choice","Experiment_block_start","cactus.bmp","100","314","33","18","35","2","Reversal","18","35","2","right","36","33","0.6999999999999999556","0.2999999999999999889","IRIF","0","-1","1","27","67","35","52","5","24","26","17.5"
"6.4.2","Reversal_Task","1","2021-09-27","19:49:17","fixation","Experiment_block_start","+","100","314","33","18","35","2","Reversal","18","35","2","right","36","33","0.6999999999999999556","0.2999999999999999889","IRIF","0","-1","1","27","67","35","52","0","24","26","17.5"
"6.4.2","Reversal_Task","1","2021-09-27","19:49:17","choice","Experiment_block_start","cactus.bmp","100","231","33","18","35","2","Reversal","18","35","1","left","33","36","0.6999999999999999556","0.2999999999999999889","CRCF","0","1","1","28","68","35","52","0","24","26","17.5"
"6.4.2","Reversal_Task","1","2021-09-27","19:49:17","fixation","Experiment_block_start","+","100","231","33","18","35","2","Reversal","18","35","1","left","33","36","0.6999999999999999556","0.2999999999999999889","CRCF","0","1","1","28","68","36","53","1","24","26.5","18"
"6.4.2","Reversal_Task","1","2021-09-27","19:49:17","choice","Experiment_block_start","cactus.bmp","100","314","36","18","35","2","Reversal","18","35","2","right","36","33","0.6999999999999999556","0.2999999999999999889","CRCF","0","1","1","29","69","36","53","1","24","26.5","18"
"6.4.2","Reversal_Task","1","2021-09-27","19:49:17","fixation","Experiment_block_start","+","100","314","36","18","35","2","Reversal","18","35","2","right","36","33","0.6999999999999999556","0.2999999999999999889","CRCF","0","1","1","29","69","37","54","2","24","27","18.5"
"6.4.2","Reversal_Task","1","2021-09-27","19:49:17","choice","Experiment_block_start","cactus.bmp","100","193","33","18","35","2","Reversal","18","35","2","right","36","33","0.6999999999999999556","0.2999999999999999889","IRIF","0","-1","1","30","70","37","54","2","24","27","18.5"
"6.4.2","Reversal_Task","1","2021-09-27","19:49:17","fixation","Experiment_block_start","+","100","193","33","18","35","2","Reversal","18","35","2","right","36","33","0.6999999999999999556","0.2999999999999999889","IRIF","0","-1","1","30","70","37","54","0","24","27","18.5"
"6.4.2","Reversal_Task","1","2021-09-27","19:49:17","choice","Experiment_block_start","cactus.bmp","100","296","33","18","35","2","Reversal","18","35","2","right","36","33","0.6999999999999999556","0.2999999999999999889","IRCF","0","-1","-1","31","71","37","54","0","24","27","18.5"
"6.4.2","Reversal_Task","1","2021-09-27","19:49:17","fixation","Experiment_block_start","+","100","296","33","18","35","2","Reversal","18","35","2","right","36","33","0.6999999999999999556","0.2999999999999999889","IRCF","0","-1","-1","31","71","38","54","0","24","27","19"
"6.4.2","Reversal_Task","1","2021-09-27","19:49:17","choice","Experiment_block_start","cactus.bmp","100","429","33","18","35","2","Reversal","18","35","2","right","36","33","0.6999999999999999556","0.2999999999999999889","IRIF","0","-1","1","32","72","38","54","0","24","27","19"
"6.4.2","Reversal_Task","1","2021-09-27","19:49:17","fixation","Experiment_block_start","+","100","429","33","18","35","2","Reversal","18","35","2","right","36","33","0.6999999999999999556","0.2999999999999999889","IRIF","0","-1","1","32","72","38","54","0","24","27","19"
"6.4.2","Reversal_Task","1","2021-09-27","19:49:17","choice","Experiment_block_start","cactus.bmp","100","285","36","18","35","2","Reversal","18","35","2","right","36","33","0.6999999999999999556","0.2999999999999999889","CRIF","0","1","-1","33","73","38","54","0","24","27","19"
"6.4.2","Reversal_Task","1","2021-09-27","19:49:17","fixation","Experiment_block_start","+","100","285","36","18","35","2","Reversal","18","35","2","right","36","33","0.6999999999999999556","0.2999999999999999889","CRIF","0","1","-1","33","73","38","55","1","24","27.5","19"
"6.4.2","Reversal_Task","1","2021-09-27","19:49:17","choice","Experiment_block_start","cactus.bmp","100","218","33","18","35","2","Reversal","18","35","2","right","36","33","0.6999999999999999556","0.2999999999999999889","IRIF","0","-1","1","34","74","38","55","1","24","27.5","19"
"6.4.2","Reversal_Task","1","2021-09-27","19:49:17","fixation","Experiment_block_start","+","100","218","33","18","35","2","Reversal","18","35","2","right","36","33","0.6999999999999999556","0.2999999999999999889","IRIF","0","-1","1","34","74","38","55","0","24","27.5","19"
"6.4.2","Reversal_Task","1","2021-09-27","19:49:17","choice","Experiment_block_start","cactus.bmp","100","212","36","18","35","2","Reversal","18","35","1","left","33","36","0.6999999999999999556","0.2999999999999999889","IRIF","0","-1","1","35","75","38","55","0","24","27.5","19"
"6.4.2","Reversal_Task","1","2021-09-27","19:49:17","fixation","Experiment_block_start","+","100","212","36","18","35","2","Reversal","18","35","1","left","33","36","0.6999999999999999556","0.2999999999999999889","IRIF","0","-1","1","35","75","38","55","0","24","27.5","19"
"6.4.2","Reversal_Task","1","2021-09-27","19:49:17","choice","Experiment_block_start","cactus.bmp","100","400","36","18","35","2","Reversal","18","35","2","right","36","33","0.6999999999999999556","0.2999999999999999889","CRIF","0","1","-1","36","76","38","55","0","24","27.5","19"
"6.4.2","Reversal_Task","1","2021-09-27","19:49:17","fixation","Experiment_block_start","+","100","400","36","18","35","2","Reversal","18","35","2","right","36","33","0.6999999999999999556","0.2999999999999999889","CRIF","0","1","-1","36","76","38","56","1","24","28","19"
"6.4.2","Reversal_Task","1","2021-09-27","19:49:17","choice","Experiment_block_start","cactus.bmp","100","205","33","18","35","2","Reversal","18","35","1","left","33","36","0.6999999999999999556","0.2999999999999999889","CRIF","0","1","-1","37","77","38","56","1","24","28","19"
"6.4.2","Reversal_Task","1","2021-09-27","19:49:17","fixation","Experiment_block_start","+","100","205","33","18","35","2","Reversal","18","35","1","left","33","36","0.6999999999999999556","0.2999999999999999889","CRIF","0","1","-1","37","77","38","57","2","24","28.5","19"
"6.4.2","Reversal_Task","1","2021-09-27","19:49:17","choice","Experiment_block_start","cactus.bmp","100","421","33","18","35","2","Reversal","18","35","2","right","36","33","0.6999999999999999556","0.2999999999999999889","IRCF","0","-1","-1","38","78","38","57","2","24","28.5","19"
"6.4.2","Reversal_Task","1","2021-09-27","19:49:17","fixation","Experiment_block_start","+","100","421","33","18","35","2","Reversal","18","35","2","right","36","33","0.6999999999999999556","0.2999999999999999889","IRCF","0","-1","-1","38","78","39","57","0","24","28.5","19.5"
"6.4.2","Reversal_Task","1","2021-09-27","19:49:17","choice","Experiment_block_start","cactus.bmp","100","235","36","18","35","2","Reversal","18","35","1","left","33","36","0.6999999999999999556","0.2999999999999999889","IRIF","0","-1","1","39","79","39","57","0","24","28.5","19.5"
"6.4.2","Reversal_Task","1","2021-09-27","19:49:17","fixation","Experiment_block_start","+","100","235","36","18","35","2","Reversal","18","35","1","left","33","36","0.6999999999999999556","0.2999999999999999889","IRIF","0","-1","1","39","79","39","57","0","24","28.5","19.5"
"6.4.2","Reversal_Task","1","2021-09-27","19:49:17","choice","Experiment_block_start","cactus.bmp","100","290","36","18","35","2","Reversal","18","35","1","left","33","36","0.6999999999999999556","0.2999999999999999889","IRIF","0","-1","1","40","80","39","57","0","24","28.5","19.5"
"6.4.2","Reversal_Task","1","2021-09-27","19:49:17","fixation","Experiment_block_start","+","100","290","36","18","35","2","Reversal","18","35","1","left","33","36","0.6999999999999999556","0.2999999999999999889","IRIF","0","-1","1","40","80","39","57","0","24","28.5","19.5"
"6.4.2","Reversal_Task","1","2021-09-27","19:49:17","reset_trial","Experiment_block_start","Press SPACE to continue","100","290","36","18","35","3","Reversal","18","35","1","left","33","36","0.6999999999999999556","0.2999999999999999889","IRIF","0","-1","1","0","80","39","57","0","26","28.5","19.5"
"6.4.2","Reversal_Task","1","2021-09-27","19:49:17","choice","Experiment_block_start","telescope.bmp","100","345","33","21","7","3","Acquisiton","21","7","1","left","33","36","0.6999999999999999556","0.2999999999999999889","CRIF","0","1","-1","1","81","39","57","0","26","28.5","19.5"
"6.4.2","Reversal_Task","1","2021-09-27","19:49:17","fixation","Experiment_block_start","+","100","345","33","21","7","3","Acquisiton","21","7","1","left","33","36","0.6999999999999999556","0.2999999999999999889","CRIF","0","1","-1","1","81","39","58","1","26","29","19.5"
"6.4.2","Reversal_Task","1","2021-09-27","19:49:17","choice","Experiment_block_start","telescope.bmp","100","215","36","21","7","3","Acquisiton","21","7","1","left","33","36","0.6999999999999999556","0.2999999999999999889","IRIF","0","-1","1","2","82","39","58","1","26","29","19.5"
"6.4.2","Reversal_Task","1","2021-09-27","19:49:17","fixation","Experiment_block_start","+","100","215","36","21","7","3","Acquisiton","21","7","1","left","33","36","0.6999999999999999556","0.2999999999999999889","IRIF","0","-1","1","2","82","39","58","0","26","29","19.5"
"6.4.2","Reversal_Task","1","2021-09-27","19:49:17","choice","Experiment_block_start","telescope.bmp","100","116","33","21","7","3","Acquisiton","21","7","1","left","33","36","0.6999999999999999556","0.2999999999999999889","CRCF","0","1","1","3","83","39","58","0","26","29","19.5"
"6.4.2","Reversal_Task","1","2021-09-27","19:49:17","fixation","Experiment_block_start","+","100","116","33","21","7","3","Acquisiton","21","7","1","left","33","36","0.6999999999999999556","0.2999999999999999889","CRCF","0","1","1","3","83","40","59","1","26","29.5","20"
"6.4.2","Reversal_Task","1","2021-09-27","19:49:17","choice","Experiment_block_start","telescope.bmp","100","122","36","21","7","3","Acquisiton","21","7","2","right","36","33","0.6999999999999999556","0.2999999999999999889","CRCF","0","1","1","4","84","40","59","1","26","29.5","20"
"6.4.2","Reversal_Task","1","2021-09-27","19:49:17","fixation","Experiment_block_start","+","100","122","36","21","7","3","Acquisiton","21","7","2","right","36","33","0.6999999999999999556","0.2999999999999999889","CRCF","0","1","1","4","84","41","60","2","26","30","20.5"
"6.4.2","Reversal_Task","1","2021-09-27","19:49:17","choice","Experiment_block_start","telescope.bmp","100","167","33","21","7","3","Acquisiton","21","7","2","right","36","33","0.6999999999999999556","0.2999999999999999889","IRIF","0","-1","1","5","85","41","60","2","26","30","20.5"
"6.4.2","Reversal_Task","1","2021-09-27","19:49:17","fixation","Experiment_block_start","+","100","167","33","21","7","3","Acquisiton","21","7","2","right","36","33","0.6999999999999999556","0.2999999999999999889","IRIF","0","-1","1","5","85","41","60","0","26","30","20.5"
"6.4.2","Reversal_Task","1","2021-09-27","19:49:17","choice","Experiment_block_start","telescope.bmp","100","115","36","21","7","3","Acquisiton","21","7","2","right","36","33","0.6999999999999999556","0.2999999999999999889","CRCF","0","1","1","6","86","41","60","0","26","30","20.5"
"6.4.2","Reversal_Task","1","2021-09-27","19:49:17","fixation","Experiment_block_start","+","100","115","36","21","7","3","Acquisiton","21","7","2","right","36","33","0.6999999999999999556","0.2999999999999999889","CRCF","0","1","1","6","86","42","61","1","26","30.5","21"
"6.4.2","Reversal_Task","1","2021-09-27","19:49:17","choice","Experiment_block_start","telescope.bmp","100","65","33","21","7","3","Acquisiton","21","7","1","left","33","36","0.6999999999999999556","0.2999999999999999889","CRIF","0","1","-1","7","87","42","61","1","26","30.5","21"
"6.4.2","Reversal_Task","1","2021-09-27","19:49:17","fixation","Experiment_block_start","+","100","65","33","21","7","3","Acquisiton","21","7","1","left","33","36","0.6999999999999999556","0.2999999999999999889","CRIF","0","1","-1","7","87","42","62","2","26","31","21"
"6.4.2","Reversal_Task","1","2021-09-27","19:49:17","choice","Experiment_block_start","telescope.bmp","100","84","36","21","7","3","Acquisiton","21","7","1","left","33","36","0.6999999999999999556","0.2999999999999999889","IRIF","0","-1","1","8","88","42","62","2","26","31","21"
"6.4.2","Reversal_Task","1","2021-09-27","19:49:17","fixation","Experiment_block_start","+","100","84","36","21","7","3","Acquisiton","21","7","1","left","33","36","0.6999999999999999556","0.2999999999999999889","IRIF","0","-1","1","8","88","42","62","0","26","31","21"
"6.4.2","Reversal_Task","1","2021-09-27","19:49:17","choice","Experiment_block_start","telescope.bmp","100","151","33","21","7","3","Acquisiton","21","7","2","right","36","33","0.6999999999999999556","0.2999999999999999889","IRIF","0","-1","1","9","89","42","62","0","26","31","21"
"6.4.2","Reversal_Task","1","2021-09-27","19:49:17","fixation","Experiment_block_start","+","100","151","33","21","7","3","Acquisiton","21","7","2","right","36","33","0.6999999999999999556","0.2999999999999999889","IRIF","0","-1","1","9","89","42","62","0","26","31","21"
"6.4.2","Reversal_Task","1","2021-09-27","19:49:17","choice","Experiment_block_start","telescope.bmp","100","40","36","21","7","3","Acquisiton","21","7","1","left","33","36","0.6999999999999999556","0.2999999999999999889","IRIF","0","-1","1","10","90","42","62","0","26","31","21"
"6.4.2","Reversal_Task","1","2021-09-27","19:49:17","fixation","Experiment_block_start","+","100","40","36","21","7","3","Acquisiton","21","7","1","left","33","36","0.6999999999999999556","0.2999999999999999889","IRIF","0","-1","1","10","90","42","62","0","26","31","21"
"6.4.2","Reversal_Task","1","2021-09-27","19:49:17","choice","Experiment_block_start","telescope.bmp","100","103","33","21","7","3","Acquisiton","21","7","1","left","33","36","0.6999999999999999556","0.2999999999999999889","CRCF","0","1","1","11","91","42","62","0","26","31","21"
"6.4.2","Reversal_Task","1","2021-09-27","19:49:17","fixation","Experiment_block_start","+","100","103","33","21","7","3","Acquisiton","21","7","1","left","33","36","0.6999999999999999556","0.2999999999999999889","CRCF","0","1","1","11","91","43","63","1","26","31.5","21.5"
"6.4.2","Reversal_Task","1","2021-09-27","19:49:17","choice","Experiment_block_start","telescope.bmp","100","381","36","21","7","3","Acquisiton","21","7","2","right","36","33","0.6999999999999999556","0.2999999999999999889","CRIF","0","1","-1","12","92","43","63","1","26","31.5","21.5"
"6.4.2","Reversal_Task","1","2021-09-27","19:49:17","fixation","Experiment_block_start","+","100","381","36","21","7","3","Acquisiton","21","7","2","right","36","33","0.6999999999999999556","0.2999999999999999889","CRIF","0","1","-1","12","92","43","64","2","26","32","21.5"
"6.4.2","Reversal_Task","1","2021-09-27","19:49:17","choice","Experiment_block_start","telescope.bmp","100","279","36","21","7","3","Acquisiton","21","7","2","right","36","33","0.6999999999999999556","0.2999999999999999889","CRIF","0","1","-1","13","93","43","64","2","26","32","21.5"
"6.4.2","Reversal_Task","1","2021-09-27","19:49:17","fixation","Experiment_block_start","+","100","279","36","21","7","3","Acquisiton","21","7","2","right","36","33","0.6999999999999999556","0.2999999999999999889","CRIF","0","1","-1","13","93","43","65","3","26","32.5","21.5"
"6.4.2","Reversal_Task","1","2021-09-27","19:49:17","choice","Experiment_block_start","telescope.bmp","100","196","33","21","7","3","Acquisiton","21","7","1","left","33","36","0.6999999999999999556","0.2999999999999999889","CRCF","0","1","1","14","94","43","65","3","26","32.5","21.5"
"6.4.2","Reversal_Task","1","2021-09-27","19:49:17","fixation","Experiment_block_start","+","100","196","33","21","7","3","Acquisiton","21","7","1","left","33","36","0.6999999999999999556","0.2999999999999999889","CRCF","0","1","1","14","94","44","66","4","26","33","22"
"6.4.2","Reversal_Task","1","2021-09-27","19:49:17","choice","Experiment_block_start","telescope.bmp","100","190","36","21","7","3","Acquisiton","21","7","1","left","33","36","0.6999999999999999556","0.2999999999999999889","IRIF","0","-1","1","15","95","44","66","4","26","33","22"
"6.4.2","Reversal_Task","1","2021-09-27","19:49:17","fixation","Experiment_block_start","+","100","190","36","21","7","3","Acquisiton","21","7","1","left","33","36","0.6999999999999999556","0.2999999999999999889","IRIF","0","-1","1","15","95","44","66","0","26","33","22"
"6.4.2","Reversal_Task","1","2021-09-27","19:49:17","choice","Experiment_block_start","telescope.bmp","100","82","33","21","7","3","Acquisiton","21","7","2","right","36","33","0.6999999999999999556","0.2999999999999999889","IRIF","0","-1","1","16","96","44","66","0","26","33","22"
"6.4.2","Reversal_Task","1","2021-09-27","19:49:17","fixation","Experiment_block_start","+","100","82","33","21","7","3","Acquisiton","21","7","2","right","36","33","0.6999999999999999556","0.2999999999999999889","IRIF","0","-1","1","16","96","44","66","0","26","33","22"
"6.4.2","Reversal_Task","1","2021-09-27","19:49:17","choice","Experiment_block_start","telescope.bmp","100","371","36","21","7","3","Acquisiton","21","7","2","right","36","33","0.6999999999999999556","0.2999999999999999889","CRCF","0","1","1","17","97","44","66","0","26","33","22"
"6.4.2","Reversal_Task","1","2021-09-27","19:49:17","fixation","Experiment_block_start","+","100","371","36","21","7","3","Acquisiton","21","7","2","right","36","33","0.6999999999999999556","0.2999999999999999889","CRCF","0","1","1","17","97","45","67","1","26","33.5","22.5"
"6.4.2","Reversal_Task","1","2021-09-27","19:49:17","choice","Experiment_block_start","telescope.bmp","100","335","36","21","7","3","Acquisiton","21","7","2","right","36","33","0.6999999999999999556","0.2999999999999999889","CRIF","0","1","-1","18","98","45","67","1","26","33.5","22.5"
"6.4.2","Reversal_Task","1","2021-09-27","19:49:17","fixation","Experiment_block_start","+","100","335","36","21","7","3","Acquisiton","21","7","2","right","36","33","0.6999999999999999556","0.2999999999999999889","CRIF","0","1","-1","18","98","45","68","2","26","34","22.5"
"6.4.2","Reversal_Task","1","2021-09-27","19:49:17","choice","Experiment_block_start","telescope.bmp","100","156","33","21","7","3","Acquisiton","21","7","1","left","33","36","0.6999999999999999556","0.2999999999999999889","CRCF","0","1","1","19","99","45","68","2","26","34","22.5"
"6.4.2","Reversal_Task","1","2021-09-27","19:49:17","fixation","Experiment_block_start","+","100","156","33","21","7","3","Acquisiton","21","7","1","left","33","36","0.6999999999999999556","0.2999999999999999889","CRCF","0","1","1","19","99","46","69","3","26","34.5","23"
"6.4.2","Reversal_Task","1","2021-09-27","19:49:17","choice","Experiment_block_start","telescope.bmp","100","188","36","21","7","3","Acquisiton","21","7","1","left","33","36","0.6999999999999999556","0.2999999999999999889","IRIF","0","-1","1","20","100","46","69","3","26","34.5","23"
"6.4.2","Reversal_Task","1","2021-09-27","19:49:17","fixation","Experiment_block_start","+","100","188","36","21","7","3","Acquisiton","21","7","1","left","33","36","0.6999999999999999556","0.2999999999999999889","IRIF","0","-1","1","20","100","46","69","0","26","34.5","23"
"6.4.2","Reversal_Task","1","2021-09-27","19:49:17","choice","Experiment_block_start","telescope.bmp","100","363","33","21","7","3","Acquisiton","21","7","1","left","33","36","0.6999999999999999556","0.2999999999999999889","CRIF","0","1","-1","21","101","46","69","0","26","34.5","23"
"6.4.2","Reversal_Task","1","2021-09-27","19:49:17","fixation","Experiment_block_start","+","100","363","33","21","7","3","Acquisiton","21","7","1","left","33","36","0.6999999999999999556","0.2999999999999999889","CRIF","0","1","-1","21","101","46","70","1","26","35","23"
"6.4.2","Reversal_Task","1","2021-09-27","19:49:17","choice","Experiment_block_start","telescope.bmp","100","189","36","21","7","3","Acquisiton","21","7","2","right","36","33","0.6999999999999999556","0.2999999999999999889","CRIF","0","1","-1","22","102","46","70","1","26","35","23"
"6.4.2","Reversal_Task","1","2021-09-27","19:49:17","fixation","Experiment_block_start","+","100","189","36","21","7","3","Acquisiton","21","7","2","right","36","33","0.6999999999999999556","0.2999999999999999889","CRIF","0","1","-1","22","102","46","71","2","26","35.5","23"
"6.4.2","Reversal_Task","1","2021-09-27","19:49:17","choice","Experiment_block_start","telescope.bmp","100","253","36","21","7","3","Acquisiton","21","7","1","left","33","36","0.6999999999999999556","0.2999999999999999889","IRCF","0","-1","-1","23","103","46","71","2","26","35.5","23"
"6.4.2","Reversal_Task","1","2021-09-27","19:49:17","fixation","Experiment_block_start","+","100","253","36","21","7","3","Acquisiton","21","7","1","left","33","36","0.6999999999999999556","0.2999999999999999889","IRCF","0","-1","-1","23","103","47","71","0","26","35.5","23.5"
"6.4.2","Reversal_Task","1","2021-09-27","19:49:17","choice","Experiment_block_start","telescope.bmp","100","313","33","21","7","3","Acquisiton","21","7","2","right","36","33","0.6999999999999999556","0.2999999999999999889","IRIF","0","-1","1","24","104","47","71","0","26","35.5","23.5"
"6.4.2","Reversal_Task","1","2021-09-27","19:49:17","fixation","Experiment_block_start","+","100","313","33","21","7","3","Acquisiton","21","7","2","right","36","33","0.6999999999999999556","0.2999999999999999889","IRIF","0","-1","1","24","104","47","71","0","26","35.5","23.5"
"6.4.2","Reversal_Task","1","2021-09-27","19:49:17","choice","Experiment_block_start","telescope.bmp","100","138","33","21","7","3","Acquisiton","21","7","1","left","33","36","0.6999999999999999556","0.2999999999999999889","CRCF","0","1","1","25","105","47","71","0","26","35.5","23.5"
"6.4.2","Reversal_Task","1","2021-09-27","19:49:17","fixation","Experiment_block_start","+","100","138","33","21","7","3","Acquisiton","21","7","1","left","33","36","0.6999999999999999556","0.2999999999999999889","CRCF","0","1","1","25","105","48","72","1","26","36","24"
