"build","experimentName","subject","date","time","trialcode","blockcode","stimulusitem1","trial.choice.percentcorrect","trial.choice.latency","trial.choice.response","rt","picture.correctStim.currentvalue","picture.incorrectStim.currentvalue","block_number","task_phase","index_correctChoice","index_incorrectChoice","correctChoicePosition","correctKey","incorrectKey","percentTrialsCorrectFeedback_correctStim","percentTrialsCorrectFeedback_incorrectStim","responseAndFeedbackCategory","isThisTrialPractice","isResponseCorrect","isFeedbackAccurate","trial_number","total_trialnum","numbercorrectfeedback","totalcorrect","rightleftcorrect","consecutivecorrect","reversalnumber","totalearnings","centsearned"
"6.4.2","Reversal_Task","1","2021-09-24","16:58:24","choice","Experiment_block_start","fan.bmp","100","429","33","429","6","7","1","Acquisiton","6","7","2","36","33","0.6999999999999999556","0.2999999999999999889","IRIF","0","-1","1","1","1","0","6","left","0","22","3","0"
"6.4.2","Reversal_Task","1","2021-09-24","16:58:24","fixation","Experiment_block_start","+","100","429","33","429","6","7","1","Acquisiton","6","7","2","36","33","0.6999999999999999556","0.2999999999999999889","IRIF","0","-1","1","1","1","0","6","left","0","22","3","0"
"6.4.2","Reversal_Task","1","2021-09-24","16:58:24","choice","Experiment_block_start","fan.bmp","100","222","36","222","6","7","1","Acquisiton","6","7","1","33","36","0.6999999999999999556","0.2999999999999999889","IRIF","0","-1","1","2","2","0","6","left","0","22","3","0"
"6.4.2","Reversal_Task","1","2021-09-24","16:58:24","fixation","Experiment_block_start","+","100","222","36","222","6","7","1","Acquisiton","6","7","1","33","36","0.6999999999999999556","0.2999999999999999889","IRIF","0","-1","1","2","2","0","6","left","0","22","3","0"
"6.4.2","Reversal_Task","1","2021-09-24","16:58:24","choice","Experiment_block_start","fan.bmp","100","1093","36","1093","6","7","1","Acquisiton","6","7","2","36","33","0.6999999999999999556","0.2999999999999999889","CRCF","0","1","1","3","3","0","6","left","0","22","3","0"
"6.4.2","Reversal_Task","1","2021-09-24","16:58:24","fixation","Experiment_block_start","+","100","1093","36","1093","6","7","1","Acquisiton","6","7","2","36","33","0.6999999999999999556","0.2999999999999999889","CRCF","0","1","1","3","3","1","6","left","1","22","3","0.5"
"6.4.2","Reversal_Task","1","2021-09-24","16:58:24","choice","Experiment_block_start","fan.bmp","100","256","36","256","6","7","1","Acquisiton","6","7","1","33","36","0.6999999999999999556","0.2999999999999999889","IRCF","0","-1","-1","4","4","1","6","left","1","22","3","0.5"
"6.4.2","Reversal_Task","1","2021-09-24","16:58:24","fixation","Experiment_block_start","+","100","256","36","256","6","7","1","Acquisiton","6","7","1","33","36","0.6999999999999999556","0.2999999999999999889","IRCF","0","-1","-1","4","4","2","6","left","0","22","3","1"
"6.4.2","Reversal_Task","1","2021-09-24","16:58:24","choice","Experiment_block_start","fan.bmp","100","166","36","166","6","7","1","Acquisiton","6","7","2","36","33","0.6999999999999999556","0.2999999999999999889","CRCF","0","1","1","5","5","2","6","left","0","22","3","1"
"6.4.2","Reversal_Task","1","2021-09-24","16:58:24","fixation","Experiment_block_start","+","100","166","36","166","6","7","1","Acquisiton","6","7","2","36","33","0.6999999999999999556","0.2999999999999999889","CRCF","0","1","1","5","5","3","6","left","1","22","3","1.5"
"6.4.2","Reversal_Task","1","2021-09-24","16:58:24","choice","Experiment_block_start","fan.bmp","100","292","36","292","6","7","1","Acquisiton","6","7","2","36","33","0.6999999999999999556","0.2999999999999999889","CRCF","0","1","1","6","6","3","6","left","1","22","3","1.5"
"6.4.2","Reversal_Task","1","2021-09-24","16:58:24","fixation","Experiment_block_start","+","100","292","36","292","6","7","1","Acquisiton","6","7","2","36","33","0.6999999999999999556","0.2999999999999999889","CRCF","0","1","1","6","6","4","6","left","2","22","3","2"
"6.4.2","Reversal_Task","1","2021-09-24","16:58:24","choice","Experiment_block_start","fan.bmp","100","408","33","408","6","7","1","Acquisiton","6","7","1","33","36","0.6999999999999999556","0.2999999999999999889","CRCF","0","1","1","7","7","4","6","left","2","22","3","2"
"6.4.2","Reversal_Task","1","2021-09-24","16:58:24","fixation","Experiment_block_start","+","100","408","33","408","6","7","1","Acquisiton","6","7","1","33","36","0.6999999999999999556","0.2999999999999999889","CRCF","0","1","1","7","7","5","6","left","3","22","3","2.5"
"6.4.2","Reversal_Task","1","2021-09-24","16:58:24","choice","Experiment_block_start","fan.bmp","100","380","33","380","6","7","1","Acquisiton","6","7","1","33","36","0.6999999999999999556","0.2999999999999999889","CRCF","0","1","1","8","8","5","6","left","3","22","3","2.5"
"6.4.2","Reversal_Task","1","2021-09-24","16:58:24","fixation","Experiment_block_start","+","100","380","33","380","6","7","1","Acquisiton","6","7","1","33","36","0.6999999999999999556","0.2999999999999999889","CRCF","0","1","1","8","8","6","6","left","4","22","3","3"
"6.4.2","Reversal_Task","1","2021-09-24","16:58:24","choice","Experiment_block_start","fan.bmp","100","380","33","380","6","7","1","Acquisiton","6","7","1","33","36","0.6999999999999999556","0.2999999999999999889","CRCF","0","1","1","9","9","6","6","left","4","22","3","3"
"6.4.2","Reversal_Task","1","2021-09-24","16:58:24","fixation","Experiment_block_start","+","100","380","33","380","6","7","1","Acquisiton","6","7","1","33","36","0.6999999999999999556","0.2999999999999999889","CRCF","0","1","1","9","9","7","6","left","5","22","3","3.5"
"6.4.2","Reversal_Task","1","2021-09-24","16:58:24","choice","Experiment_block_start","fan.bmp","100","309","36","309","6","7","1","Acquisiton","6","7","2","36","33","0.6999999999999999556","0.2999999999999999889","CRIF","0","1","-1","10","10","7","6","left","5","22","3","3.5"
"6.4.2","Reversal_Task","1","2021-09-24","16:58:24","fixation","Experiment_block_start","+","100","309","36","309","6","7","1","Acquisiton","6","7","2","36","33","0.6999999999999999556","0.2999999999999999889","CRIF","0","1","-1","10","10","7","6","left","6","22","3","3.5"
"6.4.2","Reversal_Task","1","2021-09-24","16:58:24","choice","Experiment_block_start","fan.bmp","100","525","36","525","6","7","1","Acquisiton","6","7","2","36","33","0.6999999999999999556","0.2999999999999999889","CRCF","0","1","1","11","11","7","6","left","6","22","3","3.5"
"6.4.2","Reversal_Task","1","2021-09-24","16:58:24","fixation","Experiment_block_start","+","100","525","36","525","6","7","1","Acquisiton","6","7","2","36","33","0.6999999999999999556","0.2999999999999999889","CRCF","0","1","1","11","11","8","6","left","7","22","3","4"
"6.4.2","Reversal_Task","1","2021-09-24","16:58:24","choice","Experiment_block_start","fan.bmp","100","351","36","351","6","7","1","Acquisiton","6","7","2","36","33","0.6999999999999999556","0.2999999999999999889","CRCF","0","1","1","12","12","8","6","left","7","22","3","4"
"6.4.2","Reversal_Task","1","2021-09-24","16:58:24","fixation","Experiment_block_start","+","100","351","36","351","6","7","1","Acquisiton","6","7","2","36","33","0.6999999999999999556","0.2999999999999999889","CRCF","0","1","1","12","12","9","6","left","8","22","3","4.5"
"6.4.2","Reversal_Task","1","2021-09-24","16:58:24","choice","Experiment_block_start","fan.bmp","100","494","33","494","6","7","1","Acquisiton","6","7","1","33","36","0.6999999999999999556","0.2999999999999999889","CRCF","0","1","1","13","13","9","6","left","8","22","3","4.5"
"6.4.2","Reversal_Task","1","2021-09-24","16:58:24","fixation","Experiment_block_start","+","100","494","33","494","6","7","1","Acquisiton","6","7","1","33","36","0.6999999999999999556","0.2999999999999999889","CRCF","0","1","1","13","13","10","6","left","9","22","3","5"
"6.4.2","Reversal_Task","1","2021-09-24","16:58:24","choice","Experiment_block_start","fan.bmp","100","462","36","462","6","7","1","Acquisiton","6","7","2","36","33","0.6999999999999999556","0.2999999999999999889","CRCF","0","1","1","14","14","10","6","left","9","22","3","5"
"6.4.2","Reversal_Task","1","2021-09-24","16:58:24","fixation","Experiment_block_start","+","100","462","36","462","6","7","1","Acquisiton","6","7","2","36","33","0.6999999999999999556","0.2999999999999999889","CRCF","0","1","1","14","14","11","6","left","10","22","3","5.5"
"6.4.2","Reversal_Task","1","2021-09-24","16:58:24","choice","Experiment_block_start","fan.bmp","100","358","33","358","6","7","1","Acquisiton","6","7","1","33","36","0.6999999999999999556","0.2999999999999999889","CRCF","0","1","1","15","15","11","6","left","10","22","3","5.5"
"6.4.2","Reversal_Task","1","2021-09-24","16:58:24","fixation","Experiment_block_start","+","100","358","33","358","6","7","1","Acquisiton","6","7","1","33","36","0.6999999999999999556","0.2999999999999999889","CRCF","0","1","1","15","15","12","6","left","11","22","3","6"
"6.4.2","Reversal_Task","1","2021-09-24","16:58:24","choice","Experiment_block_start","fan.bmp","100","406","33","406","6","7","1","Acquisiton","6","7","1","33","36","0.6999999999999999556","0.2999999999999999889","CRIF","0","1","-1","16","16","12","6","left","11","22","3","6"
"6.4.2","Reversal_Task","1","2021-09-24","16:58:24","fixation","Experiment_block_start","+","100","406","33","406","6","7","1","Acquisiton","6","7","1","33","36","0.6999999999999999556","0.2999999999999999889","CRIF","0","1","-1","16","16","12","6","left","12","22","3","6"
"6.4.2","Reversal_Task","1","2021-09-24","16:58:24","choice","Experiment_block_start","fan.bmp","100","628","33","628","6","7","1","Acquisiton","6","7","1","33","36","0.6999999999999999556","0.2999999999999999889","CRCF","0","1","1","17","17","12","6","left","12","22","3","6"
"6.4.2","Reversal_Task","1","2021-09-24","16:58:24","fixation","Experiment_block_start","+","100","628","33","628","6","7","1","Acquisiton","6","7","1","33","36","0.6999999999999999556","0.2999999999999999889","CRCF","0","1","1","17","17","13","6","left","13","22","3","6.5"
"6.4.2","Reversal_Task","1","2021-09-24","16:58:24","choice","Experiment_block_start","fan.bmp","100","460","36","460","6","7","1","Acquisiton","6","7","2","36","33","0.6999999999999999556","0.2999999999999999889","CRCF","0","1","1","18","18","13","6","left","13","22","3","6.5"
"6.4.2","Reversal_Task","1","2021-09-24","16:58:24","fixation","Experiment_block_start","+","100","460","36","460","6","7","1","Acquisiton","6","7","2","36","33","0.6999999999999999556","0.2999999999999999889","CRCF","0","1","1","18","18","14","6","left","14","22","3","7"
"6.4.2","Reversal_Task","1","2021-09-24","16:58:24","choice","Experiment_block_start","fan.bmp","100","630","36","630","6","7","1","Acquisiton","6","7","2","36","33","0.6999999999999999556","0.2999999999999999889","CRIF","0","1","-1","19","19","14","6","left","14","22","3","7"
"6.4.2","Reversal_Task","1","2021-09-24","16:58:24","fixation","Experiment_block_start","+","100","630","36","630","6","7","1","Acquisiton","6","7","2","36","33","0.6999999999999999556","0.2999999999999999889","CRIF","0","1","-1","19","19","14","6","left","15","22","3","7"
"6.4.2","Reversal_Task","1","2021-09-24","16:58:24","choice","Experiment_block_start","fan.bmp","100","403","36","403","6","7","1","Acquisiton","6","7","2","36","33","0.6999999999999999556","0.2999999999999999889","CRIF","0","1","-1","20","20","14","6","left","15","22","3","7"
"6.4.2","Reversal_Task","1","2021-09-24","16:58:24","fixation","Experiment_block_start","+","100","403","36","403","6","7","1","Acquisiton","6","7","2","36","33","0.6999999999999999556","0.2999999999999999889","CRIF","0","1","-1","20","20","14","6","left","16","22","3","7"
"6.4.2","Reversal_Task","1","2021-09-24","16:58:24","choice","Experiment_block_start","fan.bmp","100","280","33","280","6","7","1","Acquisiton","6","7","1","33","36","0.6999999999999999556","0.2999999999999999889","CRCF","0","1","1","21","21","14","6","left","16","22","3","7"
"6.4.2","Reversal_Task","1","2021-09-24","16:58:24","fixation","Experiment_block_start","+","100","280","33","280","6","7","1","Acquisiton","6","7","1","33","36","0.6999999999999999556","0.2999999999999999889","CRCF","0","1","1","21","21","15","6","left","17","22","3","7.5"
"6.4.2","Reversal_Task","1","2021-09-24","16:58:24","choice","Experiment_block_start","fan.bmp","100","554","36","554","6","7","1","Acquisiton","6","7","2","36","33","0.6999999999999999556","0.2999999999999999889","CRCF","0","1","1","22","22","15","6","left","17","22","3","7.5"
"6.4.2","Reversal_Task","1","2021-09-24","16:58:24","fixation","Experiment_block_start","+","100","554","36","554","6","7","1","Acquisiton","6","7","2","36","33","0.6999999999999999556","0.2999999999999999889","CRCF","0","1","1","22","22","16","6","left","18","22","3","8"
"6.4.2","Reversal_Task","1","2021-09-24","16:58:24","choice","Experiment_block_start","watermelon.bmp","100","312","33","312","7","6","1","Reversal","7","6","2","36","33","0.6999999999999999556","0.2999999999999999889","IRIF","0","-1","1","23","23","16","6","left","18","22","3","8"
"6.4.2","Reversal_Task","1","2021-09-24","16:58:24","fixation","Experiment_block_start","+","100","312","33","312","7","6","1","Reversal","7","6","2","36","33","0.6999999999999999556","0.2999999999999999889","IRIF","0","-1","1","23","23","16","6","left","0","22","3","8"
"6.4.2","Reversal_Task","1","2021-09-24","16:58:24","choice","Experiment_block_start","watermelon.bmp","100","281","33","281","7","6","1","Reversal","7","6","2","36","33","0.6999999999999999556","0.2999999999999999889","IRIF","0","-1","1","24","24","16","6","left","0","22","3","8"
"6.4.2","Reversal_Task","1","2021-09-24","16:58:24","fixation","Experiment_block_start","+","100","281","33","281","7","6","1","Reversal","7","6","2","36","33","0.6999999999999999556","0.2999999999999999889","IRIF","0","-1","1","24","24","16","6","left","0","22","3","8"
"6.4.2","Reversal_Task","1","2021-09-24","16:58:24","choice","Experiment_block_start","watermelon.bmp","100","355","36","355","7","6","1","Reversal","7","6","1","33","36","0.6999999999999999556","0.2999999999999999889","IRIF","0","-1","1","25","25","16","6","left","0","22","3","8"
"6.4.2","Reversal_Task","1","2021-09-24","16:58:24","fixation","Experiment_block_start","+","100","355","36","355","7","6","1","Reversal","7","6","1","33","36","0.6999999999999999556","0.2999999999999999889","IRIF","0","-1","1","25","25","16","6","left","0","22","3","8"
"6.4.2","Reversal_Task","1","2021-09-24","16:58:24","choice","Experiment_block_start","watermelon.bmp","100","483","33","483","7","6","1","Reversal","7","6","2","36","33","0.6999999999999999556","0.2999999999999999889","IRCF","0","-1","-1","26","26","16","6","left","0","22","3","8"
"6.4.2","Reversal_Task","1","2021-09-24","16:58:24","fixation","Experiment_block_start","+","100","483","33","483","7","6","1","Reversal","7","6","2","36","33","0.6999999999999999556","0.2999999999999999889","IRCF","0","-1","-1","26","26","17","6","left","0","22","3","8.5"
"6.4.2","Reversal_Task","1","2021-09-24","16:58:24","choice","Experiment_block_start","watermelon.bmp","100","392","33","392","7","6","1","Reversal","7","6","2","36","33","0.6999999999999999556","0.2999999999999999889","IRCF","0","-1","-1","27","27","17","6","left","0","22","3","8.5"
"6.4.2","Reversal_Task","1","2021-09-24","16:58:24","fixation","Experiment_block_start","+","100","392","33","392","7","6","1","Reversal","7","6","2","36","33","0.6999999999999999556","0.2999999999999999889","IRCF","0","-1","-1","27","27","18","6","left","0","22","3","9"
"6.4.2","Reversal_Task","1","2021-09-24","16:58:24","choice","Experiment_block_start","watermelon.bmp","100","450","33","450","7","6","1","Reversal","7","6","1","33","36","0.6999999999999999556","0.2999999999999999889","CRCF","0","1","1","28","28","18","6","left","0","22","3","9"
"6.4.2","Reversal_Task","1","2021-09-24","16:58:24","fixation","Experiment_block_start","+","100","450","33","450","7","6","1","Reversal","7","6","1","33","36","0.6999999999999999556","0.2999999999999999889","CRCF","0","1","1","28","28","19","6","left","1","22","3","9.5"
"6.4.2","Reversal_Task","1","2021-09-24","16:58:24","choice","Experiment_block_start","watermelon.bmp","100","560","36","560","7","6","1","Reversal","7","6","2","36","33","0.6999999999999999556","0.2999999999999999889","CRCF","0","1","1","29","29","19","6","left","1","22","3","9.5"
"6.4.2","Reversal_Task","1","2021-09-24","16:58:24","fixation","Experiment_block_start","+","100","560","36","560","7","6","1","Reversal","7","6","2","36","33","0.6999999999999999556","0.2999999999999999889","CRCF","0","1","1","29","29","20","6","left","2","22","3","10"
"6.4.2","Reversal_Task","1","2021-09-24","16:58:24","choice","Experiment_block_start","watermelon.bmp","100","219","33","219","7","6","1","Reversal","7","6","1","33","36","0.6999999999999999556","0.2999999999999999889","CRCF","0","1","1","30","30","20","6","left","2","22","3","10"
"6.4.2","Reversal_Task","1","2021-09-24","16:58:24","fixation","Experiment_block_start","+","100","219","33","219","7","6","1","Reversal","7","6","1","33","36","0.6999999999999999556","0.2999999999999999889","CRCF","0","1","1","30","30","21","6","left","3","22","3","10.5"
"6.4.2","Reversal_Task","1","2021-09-24","16:58:24","choice","Experiment_block_start","watermelon.bmp","100","356","33","356","7","6","1","Reversal","7","6","1","33","36","0.6999999999999999556","0.2999999999999999889","CRCF","0","1","1","31","31","21","6","left","3","22","3","10.5"
"6.4.2","Reversal_Task","1","2021-09-24","16:58:24","fixation","Experiment_block_start","+","100","356","33","356","7","6","1","Reversal","7","6","1","33","36","0.6999999999999999556","0.2999999999999999889","CRCF","0","1","1","31","31","22","6","left","4","22","3","11"
"6.4.2","Reversal_Task","1","2021-09-24","16:58:24","choice","Experiment_block_start","watermelon.bmp","100","243","36","243","7","6","1","Reversal","7","6","2","36","33","0.6999999999999999556","0.2999999999999999889","CRIF","0","1","-1","32","32","22","6","left","4","22","3","11"
"6.4.2","Reversal_Task","1","2021-09-24","16:58:24","fixation","Experiment_block_start","+","100","243","36","243","7","6","1","Reversal","7","6","2","36","33","0.6999999999999999556","0.2999999999999999889","CRIF","0","1","-1","32","32","22","6","left","5","22","3","11"
"6.4.2","Reversal_Task","1","2021-09-24","16:58:24","choice","Experiment_block_start","watermelon.bmp","100","317","33","317","7","6","1","Reversal","7","6","1","33","36","0.6999999999999999556","0.2999999999999999889","CRCF","0","1","1","33","33","22","6","left","5","22","3","11"
"6.4.2","Reversal_Task","1","2021-09-24","16:58:24","fixation","Experiment_block_start","+","100","317","33","317","7","6","1","Reversal","7","6","1","33","36","0.6999999999999999556","0.2999999999999999889","CRCF","0","1","1","33","33","23","6","left","6","22","3","11.5"
"6.4.2","Reversal_Task","1","2021-09-24","16:58:24","choice","Experiment_block_start","watermelon.bmp","100","294","33","294","7","6","1","Reversal","7","6","1","33","36","0.6999999999999999556","0.2999999999999999889","CRIF","0","1","-1","34","34","23","6","left","6","22","3","11.5"
"6.4.2","Reversal_Task","1","2021-09-24","16:58:24","fixation","Experiment_block_start","+","100","294","33","294","7","6","1","Reversal","7","6","1","33","36","0.6999999999999999556","0.2999999999999999889","CRIF","0","1","-1","34","34","23","6","left","7","22","3","11.5"
"6.4.2","Reversal_Task","1","2021-09-24","16:58:24","choice","Experiment_block_start","watermelon.bmp","100","296","33","296","7","6","1","Reversal","7","6","1","33","36","0.6999999999999999556","0.2999999999999999889","CRIF","0","1","-1","35","35","23","6","left","7","22","3","11.5"
"6.4.2","Reversal_Task","1","2021-09-24","16:58:24","fixation","Experiment_block_start","+","100","296","33","296","7","6","1","Reversal","7","6","1","33","36","0.6999999999999999556","0.2999999999999999889","CRIF","0","1","-1","35","35","23","6","left","8","22","3","11.5"
"6.4.2","Reversal_Task","1","2021-09-24","16:58:24","choice","Experiment_block_start","watermelon.bmp","100","219","36","219","7","6","1","Reversal","7","6","1","33","36","0.6999999999999999556","0.2999999999999999889","IRIF","0","-1","1","36","36","23","6","left","8","22","3","11.5"
"6.4.2","Reversal_Task","1","2021-09-24","16:58:24","fixation","Experiment_block_start","+","100","219","36","219","7","6","1","Reversal","7","6","1","33","36","0.6999999999999999556","0.2999999999999999889","IRIF","0","-1","1","36","36","23","6","left","0","22","3","11.5"
"6.4.2","Reversal_Task","1","2021-09-24","16:58:24","choice","Experiment_block_start","watermelon.bmp","100","132","33","132","7","6","1","Reversal","7","6","2","36","33","0.6999999999999999556","0.2999999999999999889","IRIF","0","-1","1","37","37","23","6","left","0","22","3","11.5"
"6.4.2","Reversal_Task","1","2021-09-24","16:58:24","fixation","Experiment_block_start","+","100","132","33","132","7","6","1","Reversal","7","6","2","36","33","0.6999999999999999556","0.2999999999999999889","IRIF","0","-1","1","37","37","23","6","left","0","22","3","11.5"
"6.4.2","Reversal_Task","1","2021-09-24","16:58:24","choice","Experiment_block_start","watermelon.bmp","100","358","33","358","7","6","1","Reversal","7","6","1","33","36","0.6999999999999999556","0.2999999999999999889","CRIF","0","1","-1","38","38","23","6","left","0","22","3","11.5"
"6.4.2","Reversal_Task","1","2021-09-24","16:58:24","fixation","Experiment_block_start","+","100","358","33","358","7","6","1","Reversal","7","6","1","33","36","0.6999999999999999556","0.2999999999999999889","CRIF","0","1","-1","38","38","23","6","left","1","22","3","11.5"
"6.4.2","Reversal_Task","1","2021-09-24","16:58:24","choice","Experiment_block_start","watermelon.bmp","100","401","36","401","7","6","1","Reversal","7","6","2","36","33","0.6999999999999999556","0.2999999999999999889","CRIF","0","1","-1","39","39","23","6","left","1","22","3","11.5"
"6.4.2","Reversal_Task","1","2021-09-24","16:58:24","fixation","Experiment_block_start","+","100","401","36","401","7","6","1","Reversal","7","6","2","36","33","0.6999999999999999556","0.2999999999999999889","CRIF","0","1","-1","39","39","23","6","left","2","22","3","11.5"
"6.4.2","Reversal_Task","1","2021-09-24","16:58:24","choice","Experiment_block_start","watermelon.bmp","100","221","33","221","7","6","1","Reversal","7","6","1","33","36","0.6999999999999999556","0.2999999999999999889","CRCF","0","1","1","40","40","23","6","left","2","22","3","11.5"
"6.4.2","Reversal_Task","1","2021-09-24","16:58:24","fixation","Experiment_block_start","+","100","221","33","221","7","6","2","Reversal","7","6","1","33","36","0.6999999999999999556","0.2999999999999999889","CRCF","0","1","1","40","40","24","6","left","3","22","3","12"
"6.4.2","Reversal_Task","1","2021-09-24","16:58:24","reset_trial","Experiment_block_start","Press SPACE to continue","100","221","33","221","7","6","2","Reversal","7","6","1","33","36","0.6999999999999999556","0.2999999999999999889","CRCF","0","1","1","40","40","0","30","left","3","17","15","0"
"6.4.2","Reversal_Task","1","2021-09-24","16:58:24","choice","Experiment_block_start","fan.bmp","100","418","33","418","6","30","2","Acquisiton","6","30","2","36","33","0.6999999999999999556","0.2999999999999999889","IRIF","0","-1","1","1","41","0","30","left","0","17","15","0"
"6.4.2","Reversal_Task","1","2021-09-24","16:58:24","fixation","Experiment_block_start","+","100","418","33","418","6","30","2","Acquisiton","6","30","2","36","33","0.6999999999999999556","0.2999999999999999889","IRIF","0","-1","1","1","41","0","30","left","0","17","15","0"
"6.4.2","Reversal_Task","1","2021-09-24","16:58:24","choice","Experiment_block_start","fan.bmp","100","493","36","493","6","30","2","Acquisiton","6","30","2","36","33","0.6999999999999999556","0.2999999999999999889","CRIF","0","1","-1","2","42","0","30","left","0","17","15","0"
"6.4.2","Reversal_Task","1","2021-09-24","16:58:24","fixation","Experiment_block_start","+","100","493","36","493","6","30","2","Acquisiton","6","30","2","36","33","0.6999999999999999556","0.2999999999999999889","CRIF","0","1","-1","2","42","0","30","left","1","17","15","0"
"6.4.2","Reversal_Task","1","2021-09-24","16:58:24","choice","Experiment_block_start","fan.bmp","100","258","33","258","6","30","2","Acquisiton","6","30","2","36","33","0.6999999999999999556","0.2999999999999999889","IRIF","0","-1","1","3","43","0","30","left","1","17","15","0"
"6.4.2","Reversal_Task","1","2021-09-24","16:58:24","fixation","Experiment_block_start","+","100","258","33","258","6","30","2","Acquisiton","6","30","2","36","33","0.6999999999999999556","0.2999999999999999889","IRIF","0","-1","1","3","43","0","30","left","0","17","15","0"
"6.4.2","Reversal_Task","1","2021-09-24","16:58:24","choice","Experiment_block_start","fan.bmp","100","320","36","320","6","30","2","Acquisiton","6","30","2","36","33","0.6999999999999999556","0.2999999999999999889","CRCF","0","1","1","4","44","0","30","left","0","17","15","0"
"6.4.2","Reversal_Task","1","2021-09-24","16:58:24","fixation","Experiment_block_start","+","100","320","36","320","6","30","2","Acquisiton","6","30","2","36","33","0.6999999999999999556","0.2999999999999999889","CRCF","0","1","1","4","44","1","30","left","1","17","15","0.5"
"6.4.2","Reversal_Task","1","2021-09-24","16:58:24","choice","Experiment_block_start","fan.bmp","100","276","36","276","6","30","2","Acquisiton","6","30","2","36","33","0.6999999999999999556","0.2999999999999999889","CRIF","0","1","-1","5","45","1","30","left","1","17","15","0.5"
"6.4.2","Reversal_Task","1","2021-09-24","16:58:24","fixation","Experiment_block_start","+","100","276","36","276","6","30","2","Acquisiton","6","30","2","36","33","0.6999999999999999556","0.2999999999999999889","CRIF","0","1","-1","5","45","1","30","left","2","17","15","0.5"
"6.4.2","Reversal_Task","1","2021-09-24","16:58:24","choice","Experiment_block_start","fan.bmp","100","462","33","462","6","30","2","Acquisiton","6","30","1","33","36","0.6999999999999999556","0.2999999999999999889","CRCF","0","1","1","6","46","1","30","left","2","17","15","0.5"
"6.4.2","Reversal_Task","1","2021-09-24","16:58:24","fixation","Experiment_block_start","+","100","462","33","462","6","30","2","Acquisiton","6","30","1","33","36","0.6999999999999999556","0.2999999999999999889","CRCF","0","1","1","6","46","2","30","left","3","17","15","1"
"6.4.2","Reversal_Task","1","2021-09-24","16:58:24","choice","Experiment_block_start","fan.bmp","100","352","33","352","6","30","2","Acquisiton","6","30","1","33","36","0.6999999999999999556","0.2999999999999999889","CRCF","0","1","1","7","47","2","30","left","3","17","15","1"
"6.4.2","Reversal_Task","1","2021-09-24","16:58:24","fixation","Experiment_block_start","+","100","352","33","352","6","30","2","Acquisiton","6","30","1","33","36","0.6999999999999999556","0.2999999999999999889","CRCF","0","1","1","7","47","3","30","left","4","17","15","1.5"
"6.4.2","Reversal_Task","1","2021-09-24","16:58:24","choice","Experiment_block_start","fan.bmp","100","340","33","340","6","30","2","Acquisiton","6","30","1","33","36","0.6999999999999999556","0.2999999999999999889","CRCF","0","1","1","8","48","3","30","left","4","17","15","1.5"
"6.4.2","Reversal_Task","1","2021-09-24","16:58:24","fixation","Experiment_block_start","+","100","340","33","340","6","30","2","Acquisiton","6","30","1","33","36","0.6999999999999999556","0.2999999999999999889","CRCF","0","1","1","8","48","4","30","left","5","17","15","2"
"6.4.2","Reversal_Task","1","2021-09-24","16:58:24","choice","Experiment_block_start","fan.bmp","100","465","36","465","6","30","2","Acquisiton","6","30","2","36","33","0.6999999999999999556","0.2999999999999999889","CRCF","0","1","1","9","49","4","30","left","5","17","15","2"
"6.4.2","Reversal_Task","1","2021-09-24","16:58:24","fixation","Experiment_block_start","+","100","465","36","465","6","30","2","Acquisiton","6","30","2","36","33","0.6999999999999999556","0.2999999999999999889","CRCF","0","1","1","9","49","5","30","left","6","17","15","2.5"
"6.4.2","Reversal_Task","1","2021-09-24","16:58:24","choice","Experiment_block_start","fan.bmp","100","419","33","419","6","30","2","Acquisiton","6","30","1","33","36","0.6999999999999999556","0.2999999999999999889","CRIF","0","1","-1","10","50","5","30","left","6","17","15","2.5"
"6.4.2","Reversal_Task","1","2021-09-24","16:58:24","fixation","Experiment_block_start","+","100","419","33","419","6","30","2","Acquisiton","6","30","1","33","36","0.6999999999999999556","0.2999999999999999889","CRIF","0","1","-1","10","50","5","30","left","7","17","15","2.5"
"6.4.2","Reversal_Task","1","2021-09-24","16:58:24","choice","Experiment_block_start","fan.bmp","100","548","36","548","6","30","2","Acquisiton","6","30","2","36","33","0.6999999999999999556","0.2999999999999999889","CRCF","0","1","1","11","51","5","30","left","7","17","15","2.5"
"6.4.2","Reversal_Task","1","2021-09-24","16:58:24","fixation","Experiment_block_start","+","100","548","36","548","6","30","2","Acquisiton","6","30","2","36","33","0.6999999999999999556","0.2999999999999999889","CRCF","0","1","1","11","51","6","30","left","8","17","15","3"
"6.4.2","Reversal_Task","1","2021-09-24","16:58:24","choice","Experiment_block_start","fan.bmp","100","235","33","235","6","30","2","Acquisiton","6","30","1","33","36","0.6999999999999999556","0.2999999999999999889","CRIF","0","1","-1","12","52","6","30","left","8","17","15","3"
"6.4.2","Reversal_Task","1","2021-09-24","16:58:24","fixation","Experiment_block_start","+","100","235","33","235","6","30","2","Acquisiton","6","30","1","33","36","0.6999999999999999556","0.2999999999999999889","CRIF","0","1","-1","12","52","6","30","left","9","17","15","3"
"6.4.2","Reversal_Task","1","2021-09-24","16:58:24","choice","Experiment_block_start","fan.bmp","100","442","33","442","6","30","2","Acquisiton","6","30","1","33","36","0.6999999999999999556","0.2999999999999999889","CRIF","0","1","-1","13","53","6","30","left","9","17","15","3"
